"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","rangemean","rangelci","rangerci"
"Nicobar Megapode","Megapodius nicobariensis","nicscr1","Galliformes","Megapodiidae (Megapodes)","High","Data Deficient","Data Deficient","Restricted","24 hour","24 hour","Invertebrate","Yes","Yes","No","Nicobar Islands","Forest","Resident",NA,NA,1,"Nicobar Megapode","Megapodius nicobariensis","Nicobar Scrubfowl","Megapodius nicobariensis","Vulnerable","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola","hilpar1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","Yes","Himalayas","Forest","Resident",NA,NA,NA,"Hill Partridge","Arborophila torqueola","Hill Partridge","Arborophila torqueola","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-breasted Partridge","Arborophila mandellii","chbpar2","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","Yes","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"Chestnut-breasted Partridge","Arborophila mandellii","Chestnut-breasted Partridge","Arborophila mandellii","Near Threatened","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis","rutpar1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",1,NA,NA,"Rufous-throated Partridge","Arborophila rufogularis","Rufous-throated Partridge","Arborophila rufogularis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-cheeked Partridge","Arborophila atrogularis","whcpar1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","Yes","Eastern Himalayas","Forest","Resident",NA,NA,NA,"White-cheeked Partridge","Arborophila atrogularis","White-cheeked Partridge","Arborophila atrogularis","Near Threatened","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snow Partridge","Lerwa lerwa","snopar1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Snow Partridge","Lerwa lerwa","Snow Partridge","Lerwa lerwa","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blood Pheasant","Ithaginis cruentus","blophe1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Forest","Resident & Altitudinal Migrant",1,NA,NA,"Blood Pheasant","Ithaginis cruentus","Blood Pheasant","Ithaginis cruentus","Least Concern","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Tragopan","Tragopan melanocephalus","westra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Plant & Seed","No","Yes","Yes","Western Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Western Tragopan","Tragopan melanocephalus","Western Tragopan","Tragopan melanocephalus","Vulnerable","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra","sattra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","No","Yes","Yes","Indian Subcontinent","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Satyr Tragopan","Tragopan satyra","Satyr Tragopan","Tragopan satyra","Near Threatened","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Tragopan","Tragopan blythii","blytra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","Yes","Eastern Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Blyth's Tragopan","Tragopan blythii","Blyth's Tragopan","Tragopan blythii","Vulnerable","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii","temtra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Forest","Resident",1,NA,NA,"Temminck's Tragopan","Tragopan temminckii","Temminck's Tragopan","Tragopan temminckii","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus","himmon1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Himalayan Monal","Lophophorus impejanus","Himalayan Monal","Lophophorus impejanus","Least Concern","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sclater's Monal","Lophophorus sclateri","sclmon1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Plant & Seed","No","No","Yes","Eastern Himalayas","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Sclater's Monal","Lophophorus sclateri","Sclater's Monal","Lophophorus sclateri","Vulnerable","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha","kokphe1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",1,NA,NA,"Koklass Pheasant","Pucrasia macrolopha","Koklass Pheasant","Pucrasia macrolopha","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Partridge","Perdix hodgsoniae","tibpar1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Alpine & Cold Desert","Resident",NA,NA,NA,"Tibetan Partridge","Perdix hodgsoniae","Tibetan Partridge","Perdix hodgsoniae","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hume's Pheasant","Syrmaticus humiae","humphe1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Forest","Resident",NA,NA,NA,"Mrs Hume's Pheasant","Syrmaticus humiae","Mrs Hume's Pheasant","Syrmaticus humiae","Near Threatened","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii","chephe1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","No","Yes","Yes","Western Himalayas","Forest","Resident",NA,NA,NA,"Cheer Pheasant","Catreus wallichii","Cheer Pheasant","Catreus wallichii","Vulnerable","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalij Pheasant","Lophura leucomelanos","kalphe","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",NA,NA,NA,"Kalij Pheasant","Lophura leucomelanos","Kalij Pheasant","Lophura leucomelanos","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Peafowl","Pavo cristatus","compea","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Strong Increase","Moderate Increase","Very Large","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","None","Resident",NA,NA,NA,"Indian Peafowl","Pavo cristatus","Indian Peafowl","Pavo cristatus","Least Concern","Schedule-I","","",NA,"","","X",61,0.0163934426229508,0.245901639344262,0.442622950819672,7.68852459016393,1.41629977427578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.951,4.937,4.965
"Green Peafowl","Pavo muticus","grepea1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Uncertain",NA,1,NA,"Green Peafowl","Pavo muticus","Green Peafowl","Pavo muticus","Endangered","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","redspu1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Mainland India","Forest","Resident",NA,NA,NA,"Red Spurfowl","Galloperdix spadicea","Red Spurfowl","Galloperdix spadicea","Least Concern","Schedule-II","","",NA,"","","X",26,0.0384615384615385,0.206730769230769,0.269230769230769,8.84615384615385,2.38863383498458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.312,2.291,2.333
"Painted Spurfowl","Galloperdix lunulata","paispu1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Uncertain","Moderate Decline","Moderate","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Mainland India","Forest & Plantation","Resident",NA,NA,NA,"Painted Spurfowl","Galloperdix lunulata","Painted Spurfowl","Galloperdix lunulata","Least Concern","Schedule-II","","",NA,"","","X",12,NA,0.366666666666667,0.416666666666667,8.66666666666667,2.60217313999377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619,1.602,1.636
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","grypep2","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",1,NA,NA,"Grey Peacock Pheasant","Polyplectron bicalcaratum","Grey Peacock-pheasant","Polyplectron bicalcaratum","Least Concern","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii","mobpar1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",NA,NA,NA,"Mountain Bamboo Partridge","Bambusicola fytchii","Mountain Bamboo-partridge","Bambusicola fytchii","Least Concern","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus","redjun","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",NA,NA,NA,"Red Junglefowl","Gallus gallus","Red Junglefowl","Gallus gallus","Least Concern","Schedule-II","","",NA,"","","X",70,NA,0.251785714285714,0.457142857142857,7.12857142857143,1.2787259057472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.888,5.864,5.912
"Gray Junglefowl","Gallus sonneratii","grejun2","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Mainland India","Forest","Resident",NA,NA,NA,"Grey Junglefowl","Gallus sonneratii","Grey Junglefowl","Gallus sonneratii","Least Concern","Schedule-I","Appendix II","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray Francolin","Ortygornis pondicerianus","gryfra","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Resident",NA,NA,NA,"Grey Francolin","Ortygornis pondicerianus","Grey Francolin","Ortygornis pondicerianus","Least Concern","Schedule-II","","",NA,"","","X",71,NA,0.285211267605634,0.338028169014085,8.6056338028169,1.18964405332702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.301,5.288,5.314
"Swamp Francolin","Ortygornis gularis","swafra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Wetland","Resident",NA,NA,NA,"Swamp Francolin","Ortygornis gularis","Swamp Francolin","Ortygornis gularis","Vulnerable","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","chifra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Forest","Resident",NA,1,NA,"Chinese Francolin","Francolinus pintadeanus","Chinese Francolin","Francolinus pintadeanus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","blkfra","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Resident",1,NA,NA,"Black Francolin","Francolinus francolinus","Black Francolin","Francolinus francolinus","Least Concern","Schedule-II","","",NA,"","","X",3,NA,0.555555555555556,0.666666666666667,7.33333333333333,5.10269645492568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507,0.498,0.516
"Painted Francolin","Francolinus pictus","paifra1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Data Deficient","Uncertain","Large","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Open Habitat","Resident",NA,NA,NA,"Painted Francolin","Francolinus pictus","Painted Francolin","Francolinus pictus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Snowcock","Tetraogallus tibetanus","tibsno1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Alpine & Cold Desert","Resident",NA,NA,NA,"Tibetan Snowcock","Tetraogallus tibetanus","Tibetan Snowcock","Tetraogallus tibetanus","Least Concern","Schedule-I","Appendix I","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","himsno","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","Yes","Himalayas","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Himalayan Snowcock","Tetraogallus himalayensis","Himalayan Snowcock","Tetraogallus himalayensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis","blbqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","None","Wetland","Uncertain",NA,NA,NA,"Blue-breasted Quail","Synoicus chinensis","Asian Blue Quail","Synoicus chinensis","Least Concern","Schedule-II","","",NA,"","","",1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","comqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Common Quail","Coturnix coturnix","Common Quail","Coturnix coturnix","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica","japqua","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",NA,NA,NA,NA,"No information","No information","Plant & Seed","No","No","No","None","Open Habitat","Uncertain",NA,1,NA,"Japanese Quail","Coturnix japonica","Japanese Quail","Coturnix japonica","Near Threatened","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","raiqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Strong Decline","Strong Increase","Large","24 hour","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Uncertain",NA,NA,NA,"Rain Quail","Coturnix coromandelica","Rain Quail","Coturnix coromandelica","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chukar","Alectoris chukar","chukar","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Resident & Altitudinal Migrant",NA,NA,NA,"Chukar Partridge","Alectoris chukar","Chukar","Alectoris chukar","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica","jubqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Moderate Decline","Moderate Decline","Large","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Grassland & Scrub","Resident",NA,NA,NA,"Jungle Bush Quail","Perdicula asiatica","Jungle Bush-quail","Perdicula asiatica","Least Concern","Schedule-II","","",NA,"","","X",14,NA,0.214285714285714,0.214285714285714,9.5,3.75358290375804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558,1.542,1.574
"Rock Bush-Quail","Perdicula argoondah","robqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Low","Data Deficient","Uncertain","Large","Diurnal","Diurnal","Plant & Seed","Yes","Yes","No","Mainland India","Grassland & Scrub","Resident",NA,NA,NA,"Rock Bush Quail","Perdicula argoondah","Rock Bush-quail","Perdicula argoondah","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Painted Bush-Quail","Perdicula erythrorhyncha","pabqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","Yes","Yes","No","Mainland India","Grassland & Scrub","Resident",NA,NA,NA,"Painted Bush Quail","Perdicula erythrorhyncha","Painted Bush-quail","Perdicula erythrorhyncha","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","mabqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Data Deficient","Diurnal","Diurnal","Plant & Seed","Yes","Yes","No","Assam Plains","Grassland","Uncertain",NA,NA,NA,"Manipur Bush Quail","Perdicula manipurensis","Manipur Bush-quail","Perdicula manipurensis","Endangered","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","himqua1","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)","High","Data Deficient","Data Deficient","Data Deficient","Diurnal","Diurnal","Plant & Seed","Yes","Yes","Yes","Western Himalayas","Grassland","Uncertain",NA,NA,NA,"Himalayan Quail","Ophrysia superciliosa","Himalayan Quail","Ophrysia superciliosa","Critically Endangered","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
