"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"White-throated Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Black-capped Kingfisher",NA,NA,NA,NA
"Collared Kingfisher",NA,NA,NA,NA
"Crested Kingfisher",NA,NA,NA,NA
"Pied Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-bearded Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Green Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-throated Bee-eater",NA,NA,NA,NA
"Blue-cheeked Bee-eater",NA,NA,NA,NA
"Blue-tailed Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"European Bee-eater",NA,NA,NA,NA
"Chestnut-headed Bee-eater","Insufficient Data","Insufficient Data",NA,"Low"
"European Roller",NA,NA,NA,NA
"Indian Roller","Insufficient Data","Insufficient Data",NA,"Low"
"Indochinese Roller","Insufficient Data","Insufficient Data",NA,"Low"
"Dollarbird","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Barbet",NA,NA,NA,NA
"Coppersmith Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-eared Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Great Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Lineated Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Brown-headed Barbet",NA,NA,NA,NA
"White-cheeked Barbet",NA,NA,NA,NA
"Golden-throated Barbet",NA,NA,NA,NA
"Blue-throated Barbet","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-rumped Honeyguide",NA,NA,NA,NA
"Eurasian Wryneck","Insufficient Data","Insufficient Data",NA,"Low"
"Speckled Piculet",NA,NA,NA,NA
"White-browed Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"Heart-spotted Woodpecker",NA,NA,NA,NA
"Brown-capped Pygmy Woodpecker",NA,NA,NA,NA
"Gray-capped Pygmy Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-crowned Woodpecker",NA,NA,NA,NA
"Brown-fronted Woodpecker",NA,NA,NA,NA
"Rufous-bellied Woodpecker",NA,NA,NA,NA
"Fulvous-breasted Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Freckle-breasted Woodpecker",NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA
"Darjeeling Woodpecker",NA,NA,NA,NA
"Great Spotted Woodpecker",NA,NA,NA,NA
"Himalayan Woodpecker",NA,NA,NA,NA
"Sind Woodpecker",NA,NA,NA,NA
"Crimson-naped Woodpecker",NA,NA,NA,NA
"Bay Woodpecker",NA,NA,NA,NA
"Greater Flameback","Insufficient Data","Insufficient Data",NA,"Low"
"White-naped Woodpecker",NA,NA,NA,NA
"Rufous Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Pale-headed Woodpecker",NA,NA,NA,NA
"Himalayan Flameback",NA,NA,NA,NA
"Common Flameback",NA,NA,NA,NA
"Black-rumped Flameback","Insufficient Data","Insufficient Data",NA,"Moderate"
"Lesser Yellownape","Insufficient Data","Insufficient Data",NA,"Low"
"Streak-throated Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-bellied Woodpecker",NA,NA,NA,NA
"Gray-headed Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Greater Yellownape","Insufficient Data","Insufficient Data",NA,"Low"
"Great Slaty Woodpecker","Insufficient Data","Insufficient Data",NA,"High"
"White-bellied Woodpecker",NA,NA,NA,NA
"Andaman Woodpecker",NA,NA,NA,NA
"Collared Falconet",NA,NA,NA,NA
"Pied Falconet",NA,NA,NA,NA
"Lesser Kestrel",NA,NA,NA,NA
"Eurasian Kestrel","Insufficient Data","Insufficient Data",NA,"Low"
"Red-necked Falcon","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-footed Falcon",NA,NA,NA,NA
"Amur Falcon","Insufficient Data","Insufficient Data",NA,"Low"
"Merlin",NA,NA,NA,NA
"Eurasian Hobby",NA,NA,NA,NA
"Oriental Hobby","Insufficient Data","Insufficient Data",NA,"Moderate"
"Laggar Falcon",NA,NA,NA,NA
"Saker Falcon",NA,NA,NA,NA
"Peregrine Falcon","Insufficient Data","Insufficient Data",NA,"Low"
"Alexandrine Parakeet",NA,NA,NA,NA
"Rose-ringed Parakeet","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-headed Parakeet",NA,NA,NA,NA
"Gray-headed Parakeet",NA,NA,NA,NA
"Plum-headed Parakeet",NA,NA,NA,NA
"Blossom-headed Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Malabar Parakeet",NA,NA,NA,NA
"Derbyan Parakeet",NA,NA,NA,NA
"Red-breasted Parakeet","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nicobar Parakeet",NA,NA,NA,NA
"Long-tailed Parakeet",NA,NA,NA,NA
"Vernal Hanging-Parrot","Insufficient Data","Insufficient Data",NA,"Low"
"Long-tailed Broadbill",NA,NA,NA,NA
"Gray-lored Broadbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Blue-naped Pitta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Blue Pitta",NA,NA,NA,NA
"Indian Pitta",NA,NA,NA,NA
"Blue-winged Pitta",NA,NA,NA,NA
"Western Hooded Pitta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Mangrove Pitta",NA,NA,NA,NA
"White-bellied Minivet",NA,NA,NA,NA
"Small Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-chinned Minivet",NA,NA,NA,NA
"Short-billed Minivet",NA,NA,NA,NA
"Long-tailed Minivet",NA,NA,NA,NA
"Orange Minivet",NA,NA,NA,NA
"Scarlet Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Minivet",NA,NA,NA,NA
"Brown-rumped Minivet",NA,NA,NA,NA
"Rosy Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Cuckooshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Cuckooshrike",NA,NA,NA,NA
"Pied Triller",NA,NA,NA,NA
"Black-winged Cuckooshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Cuckooshrike",NA,NA,NA,NA
"Black-headed Shrike-Babbler",NA,NA,NA,NA
"White-browed Shrike-Babbler",NA,NA,NA,NA
"Green Shrike-Babbler",NA,NA,NA,NA
"Black-eared Shrike-Babbler",NA,NA,NA,NA
"Clicking Shrike-Babbler",NA,NA,NA,NA
"White-bellied Erpornis","Insufficient Data","Insufficient Data",NA,"Low"
"Mangrove Whistler",NA,NA,NA,NA
"Eurasian Golden Oriole",NA,NA,NA,NA
"Indian Golden Oriole",NA,NA,NA,NA
"Black-naped Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Slender-billed Oriole",NA,NA,NA,NA
"Black-hooded Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Maroon Oriole","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Woodswallow","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Woodswallow",NA,NA,NA,NA
"Malabar Woodshrike",NA,NA,NA,NA
"Large Woodshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Common Woodshrike","Insufficient Data","Insufficient Data",NA,"Low"
"Bar-winged Flycatcher-shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Common Iora","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Iora",NA,NA,NA,NA
"White-throated Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Fantail",NA,NA,NA,NA
"White-browed Fantail",NA,NA,NA,NA
"Black Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Ashy Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Drongo",NA,NA,NA,NA
"Crow-billed Drongo",NA,NA,NA,NA
"Bronzed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Lesser Racket-tailed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Hair-crested Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Drongo",NA,NA,NA,NA
"Greater Racket-tailed Drongo","Insufficient Data","Insufficient Data",NA,"Low"
"Black-naped Monarch","Insufficient Data","Insufficient Data",NA,"Low"
"Amur Paradise-Flycatcher",NA,NA,NA,NA
"Blyth's Paradise-Flycatcher",NA,NA,NA,NA
"Indian Paradise-Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Red-backed Shrike",NA,NA,NA,NA
"Red-tailed Shrike",NA,NA,NA,NA
"Isabelline Shrike",NA,NA,NA,NA
"Brown Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Burmese Shrike",NA,NA,NA,NA
"Bay-backed Shrike",NA,NA,NA,NA
"Long-tailed Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-backed Shrike","Insufficient Data","Insufficient Data",NA,"Low"
"Great Gray Shrike",NA,NA,NA,NA
"Lesser Gray Shrike",NA,NA,NA,NA
"Masked Shrike",NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA
"Eurasian Jay",NA,NA,NA,NA
"Black-headed Jay",NA,NA,NA,NA
"Yellow-billed Blue-Magpie",NA,NA,NA,NA
"Red-billed Blue-Magpie",NA,NA,NA,NA
"Common Green-Magpie","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous Treepie","Insufficient Data","Insufficient Data",NA,"Low"
"Gray Treepie","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Treepie",NA,NA,NA,NA
"Collared Treepie",NA,NA,NA,NA
"Andaman Treepie",NA,NA,NA,NA
"Black-rumped Magpie",NA,NA,NA,NA
"Eurasian Magpie",NA,NA,NA,NA
"Southern Nutcracker",NA,NA,NA,NA
"Kashmir Nutcracker",NA,NA,NA,NA
"Red-billed Chough",NA,NA,NA,NA
"Yellow-billed Chough",NA,NA,NA,NA
"Eurasian Jackdaw",NA,NA,NA,NA
"House Crow","Insufficient Data","Insufficient Data",NA,"Low"
"Rook",NA,NA,NA,NA
"Carrion Crow",NA,NA,NA,NA
"Hooded Crow",NA,NA,NA,NA
"Large-billed Crow","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Crow",NA,NA,NA,NA
"Common Raven",NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail",NA,NA,NA,NA
"Gray-headed Canary-Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Fire-capped Tit",NA,NA,NA,NA
"Yellow-browed Tit",NA,NA,NA,NA
"Sultan Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Coal Tit",NA,NA,NA,NA
"Rufous-naped Tit",NA,NA,NA,NA
"Rufous-vented Tit",NA,NA,NA,NA
"Gray-crested Tit",NA,NA,NA,NA
"Azure Tit",NA,NA,NA,NA
"Ground Tit",NA,NA,NA,NA
"Green-backed Tit",NA,NA,NA,NA
"Asian Tit","Insufficient Data","Insufficient Data",NA,"Low"
"White-naped Tit",NA,NA,NA,NA
"Himalayan Black-lored Tit",NA,NA,NA,NA
"Indian Yellow Tit",NA,NA,NA,NA
"Yellow-cheeked Tit",NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA
"Greater Hoopoe-Lark",NA,NA,NA,NA
"Rufous-tailed Lark",NA,NA,NA,NA
"Desert Lark",NA,NA,NA,NA
"Black-crowned Sparrow-Lark",NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark",NA,NA,NA,NA
"Singing Bushlark",NA,NA,NA,NA
"Bengal Bushlark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Jerdon's Bushlark",NA,NA,NA,NA
"Indian Bushlark",NA,NA,NA,NA
"Horned Lark",NA,NA,NA,NA
"Greater Short-toed Lark",NA,NA,NA,NA
"Mongolian Short-toed Lark",NA,NA,NA,NA
"Hume's Lark",NA,NA,NA,NA
"Bimaculated Lark",NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Sand Lark",NA,NA,NA,NA
"Eurasian Skylark",NA,NA,NA,NA
"Oriental Skylark",NA,NA,NA,NA
"Crested Lark",NA,NA,NA,NA
"Malabar Lark",NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA
"Common Tailorbird","Insufficient Data","Insufficient Data",NA,"Low"
"Dark-necked Tailorbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Prinia",NA,NA,NA,NA
"Black-throated Prinia",NA,NA,NA,NA
"Rufous-crowned Prinia",NA,NA,NA,NA
"Hill Prinia",NA,NA,NA,NA
"Gray-crowned Prinia",NA,NA,NA,NA
"Rufous-fronted Prinia",NA,NA,NA,NA
"Rufescent Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-breasted Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Delicate Prinia",NA,NA,NA,NA
"Jungle Prinia",NA,NA,NA,NA
"Yellow-bellied Prinia",NA,NA,NA,NA
"Ashy Prinia",NA,NA,NA,NA
"Plain Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Zitting Cisticola","Insufficient Data","Insufficient Data",NA,"Low"
"Golden-headed Cisticola",NA,NA,NA,NA
"Thick-billed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Booted Warbler",NA,NA,NA,NA
"Sykes's Warbler",NA,NA,NA,NA
"Black-browed Reed Warbler",NA,NA,NA,NA
"Moustached Warbler",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Paddyfield Warbler",NA,NA,NA,NA
"Blunt-winged Warbler",NA,NA,NA,NA
"Blyth's Reed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Large-billed Reed Warbler",NA,NA,NA,NA
"Great Reed Warbler",NA,NA,NA,NA
"Oriental Reed Warbler",NA,NA,NA,NA
"Clamorous Reed Warbler",NA,NA,NA,NA
"Pallas's Grasshopper Warbler",NA,NA,NA,NA
"Lanceolated Warbler",NA,NA,NA,NA
"Brown Bush Warbler",NA,NA,NA,NA
"Common Grasshopper Warbler",NA,NA,NA,NA
"Long-billed Bush Warbler",NA,NA,NA,NA
"Chinese Bush Warbler",NA,NA,NA,NA
"Baikal Bush Warbler",NA,NA,NA,NA
"West Himalayan Bush Warbler",NA,NA,NA,NA
"Spotted Bush Warbler",NA,NA,NA,NA
"Russet Bush Warbler",NA,NA,NA,NA
"Broad-tailed Grassbird",NA,NA,NA,NA
"Bristled Grassbird",NA,NA,NA,NA
"Striated Grassbird","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-breasted Cupwing",NA,NA,NA,NA
"Immaculate Cupwing",NA,NA,NA,NA
"Pygmy Cupwing",NA,NA,NA,NA
"Gray-throated Martin","Insufficient Data","Insufficient Data",NA,"Low"
"Bank Swallow",NA,NA,NA,NA
"Pale Martin",NA,NA,NA,NA
"Eurasian Crag-Martin",NA,NA,NA,NA
"Dusky Crag-Martin",NA,NA,NA,NA
"Barn Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Wire-tailed Swallow",NA,NA,NA,NA
"Hill Swallow",NA,NA,NA,NA
"Pacific Swallow",NA,NA,NA,NA
"Eastern Red-rumped Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Red-rumped Swallow",NA,NA,NA,NA
"Streak-throated Swallow",NA,NA,NA,NA
"Western House-Martin",NA,NA,NA,NA
"Asian House-Martin",NA,NA,NA,NA
"Nepal House-Martin",NA,NA,NA,NA
"Gray-headed Bulbul",NA,NA,NA,NA
"Black-headed Bulbul",NA,NA,NA,NA
"Andaman Bulbul",NA,NA,NA,NA
"Black-crested Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Flame-throated Bulbul",NA,NA,NA,NA
"Crested Finchbill",NA,NA,NA,NA
"Striated Bulbul",NA,NA,NA,NA
"Red-vented Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Red-whiskered Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"White-eared Bulbul",NA,NA,NA,NA
"Himalayan Bulbul",NA,NA,NA,NA
"Yellow-throated Bulbul",NA,NA,NA,NA
"Flavescent Bulbul",NA,NA,NA,NA
"White-browed Bulbul",NA,NA,NA,NA
"White-throated Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-eyed Bulbul",NA,NA,NA,NA
"Cachar Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-browed Bulbul",NA,NA,NA,NA
"Black Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Square-tailed Bulbul",NA,NA,NA,NA
"Nicobar Bulbul",NA,NA,NA,NA
"Ashy Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Mountain Bulbul",NA,NA,NA,NA
"Wood Warbler",NA,NA,NA,NA
"Ashy-throated Warbler",NA,NA,NA,NA
"Buff-barred Warbler",NA,NA,NA,NA
"Yellow-browed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Hume's Warbler",NA,NA,NA,NA
"Brooks's Leaf Warbler",NA,NA,NA,NA
"Chinese Leaf Warbler",NA,NA,NA,NA
"Pallas's Leaf Warbler",NA,NA,NA,NA
"Lemon-rumped Warbler",NA,NA,NA,NA
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler",NA,NA,NA,NA
"Sulphur-bellied Warbler",NA,NA,NA,NA
"Tickell's Leaf Warbler",NA,NA,NA,NA
"Dusky Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Smoky Warbler",NA,NA,NA,NA
"Plain Leaf Warbler",NA,NA,NA,NA
"Buff-throated Warbler",NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA
"Mountain Chiffchaff",NA,NA,NA,NA
"Common Chiffchaff",NA,NA,NA,NA
"White-spectacled Warbler",NA,NA,NA,NA
"Gray-cheeked Warbler",NA,NA,NA,NA
"Green-crowned Warbler",NA,NA,NA,NA
"Gray-crowned Warbler",NA,NA,NA,NA
"Whistler's Warbler",NA,NA,NA,NA
"Green Warbler",NA,NA,NA,NA
"Greenish Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Two-barred Warbler",NA,NA,NA,NA
"Large-billed Leaf Warbler",NA,NA,NA,NA
"Pale-legged Leaf Warbler",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Arctic Warbler",NA,NA,NA,NA
"Chestnut-crowned Warbler",NA,NA,NA,NA
"Yellow-vented Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Western Crowned Warbler",NA,NA,NA,NA
"Blyth's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Claudia's Leaf Warbler",NA,NA,NA,NA
"Gray-hooded Warbler",NA,NA,NA,NA
"Pale-footed Bush Warbler",NA,NA,NA,NA
"Asian Stubtail",NA,NA,NA,NA
"Gray-bellied Tesia",NA,NA,NA,NA
"Slaty-bellied Tesia",NA,NA,NA,NA
"Chestnut-crowned Bush Warbler",NA,NA,NA,NA
"Gray-sided Bush Warbler",NA,NA,NA,NA
"Chestnut-headed Tesia",NA,NA,NA,NA
"Cetti's Warbler",NA,NA,NA,NA
"Yellow-bellied Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-faced Warbler",NA,NA,NA,NA
"Black-faced Warbler",NA,NA,NA,NA
"Mountain Tailorbird",NA,NA,NA,NA
"Broad-billed Warbler",NA,NA,NA,NA
"Manchurian Bush Warbler",NA,NA,NA,NA
"Brownish-flanked Bush Warbler",NA,NA,NA,NA
"Hume's Bush Warbler",NA,NA,NA,NA
"Aberrant Bush Warbler",NA,NA,NA,NA
"White-browed Tit-Warbler",NA,NA,NA,NA
"Crested Tit-Warbler",NA,NA,NA,NA
"White-cheeked Tit",NA,NA,NA,NA
"Black-throated Tit",NA,NA,NA,NA
"White-throated Tit",NA,NA,NA,NA
"Black-browed Tit",NA,NA,NA,NA
"Eurasian Blackcap",NA,NA,NA,NA
"Garden Warbler",NA,NA,NA,NA
"Barred Warbler",NA,NA,NA,NA
"Lesser Whitethroat",NA,NA,NA,NA
"Eastern Orphean Warbler",NA,NA,NA,NA
"Asian Desert Warbler",NA,NA,NA,NA
"Greater Whitethroat",NA,NA,NA,NA
"Fire-tailed Myzornis",NA,NA,NA,NA
"Golden-breasted Fulvetta",NA,NA,NA,NA
"Yellow-eyed Babbler",NA,NA,NA,NA
"Jerdon's Babbler",NA,NA,NA,NA
"Brown-throated Fulvetta",NA,NA,NA,NA
"White-browed Fulvetta",NA,NA,NA,NA
"Manipur Fulvetta",NA,NA,NA,NA
"Black-breasted Parrotbill",NA,NA,NA,NA
"Spot-breasted Parrotbill",NA,NA,NA,NA
"Great Parrotbill",NA,NA,NA,NA
"Brown Parrotbill",NA,NA,NA,NA
"Gray-headed Parrotbill",NA,NA,NA,NA
"White-breasted Parrotbill",NA,NA,NA,NA
"Rufous-headed Parrotbill",NA,NA,NA,NA
"Fulvous Parrotbill",NA,NA,NA,NA
"Black-throated Parrotbill",NA,NA,NA,NA
"Pale-billed Parrotbill",NA,NA,NA,NA
"Striated Yuhina",NA,NA,NA,NA
"Black-chinned Yuhina",NA,NA,NA,NA
"Whiskered Yuhina",NA,NA,NA,NA
"White-naped Yuhina",NA,NA,NA,NA
"Stripe-throated Yuhina",NA,NA,NA,NA
"Rufous-vented Yuhina",NA,NA,NA,NA
"Chestnut-flanked White-eye",NA,NA,NA,NA
"Indian White-eye","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-capped Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny-bellied Babbler",NA,NA,NA,NA
"Dark-fronted Babbler",NA,NA,NA,NA
"Pin-striped Tit-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Golden Babbler",NA,NA,NA,NA
"Black-chinned Babbler",NA,NA,NA,NA
"Rufous-capped Babbler",NA,NA,NA,NA
"Rufous-fronted Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-throated Wren-Babbler",NA,NA,NA,NA
"Mishmi Wren-Babbler",NA,NA,NA,NA
"Bar-winged Wren-Babbler",NA,NA,NA,NA
"Naga Wren-Babbler",NA,NA,NA,NA
"Chin Hills Wren-Babbler",NA,NA,NA,NA
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Black-crowned Scimitar-Babbler",NA,NA,NA,NA
"Brown-crowned Scimitar-Babbler",NA,NA,NA,NA
"Red-billed Scimitar-Babbler",NA,NA,NA,NA
"Slender-billed Scimitar-Babbler",NA,NA,NA,NA
"Streak-breasted Scimitar-Babbler",NA,NA,NA,NA
"White-browed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Scimitar-Babbler",NA,NA,NA,NA
"Large Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-cheeked Scimitar-Babbler",NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler",NA,NA,NA,NA
"Gray-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sikkim Wedge-billed Babbler",NA,NA,NA,NA
"Cachar Wedge-billed Babbler",NA,NA,NA,NA
"Snowy-throated Babbler",NA,NA,NA,NA
"Indian Grassbird",NA,NA,NA,NA
"White-hooded Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Fulvetta",NA,NA,NA,NA
"Rufous-winged Fulvetta",NA,NA,NA,NA
"Rufous-throated Fulvetta",NA,NA,NA,NA
"Rusty-capped Fulvetta",NA,NA,NA,NA
"Puff-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Marsh Babbler",NA,NA,NA,NA
"Spot-throated Babbler",NA,NA,NA,NA
"Buff-breasted Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Abbott's Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Wren-Babbler",NA,NA,NA,NA
"Eyebrowed Wren-Babbler",NA,NA,NA,NA
"Long-billed Wren-Babbler",NA,NA,NA,NA
"Brown-cheeked Fulvetta","Insufficient Data","Insufficient Data",NA,"Low"
"Nepal Fulvetta",NA,NA,NA,NA
"Striated Laughingthrush",NA,NA,NA,NA
"Himalayan Cutia",NA,NA,NA,NA
"Scaly Laughingthrush",NA,NA,NA,NA
"Brown-capped Laughingthrush",NA,NA,NA,NA
"Blue-winged Laughingthrush",NA,NA,NA,NA
"Streaked Laughingthrush",NA,NA,NA,NA
"Bhutan Laughingthrush",NA,NA,NA,NA
"Striped Laughingthrush",NA,NA,NA,NA
"Variegated Laughingthrush",NA,NA,NA,NA
"Black-faced Laughingthrush",NA,NA,NA,NA
"Elliot's Laughingthrush",NA,NA,NA,NA
"Chestnut-crowned Laughingthrush",NA,NA,NA,NA
"Assam Laughingthrush",NA,NA,NA,NA
"Banasura Laughingthrush",NA,NA,NA,NA
"Nilgiri Laughingthrush",NA,NA,NA,NA
"Palani Laughingthrush",NA,NA,NA,NA
"Ashambu Laughingthrush",NA,NA,NA,NA
"Long-tailed Sibia",NA,NA,NA,NA
"Rufous Sibia",NA,NA,NA,NA
"Beautiful Sibia",NA,NA,NA,NA
"Gray Sibia",NA,NA,NA,NA
"Hoary-throated Barwing",NA,NA,NA,NA
"Streak-throated Barwing",NA,NA,NA,NA
"Blue-winged Minla",NA,NA,NA,NA
"Chestnut-tailed Minla",NA,NA,NA,NA
"Rusty-fronted Barwing",NA,NA,NA,NA
"Red-billed Leiothrix",NA,NA,NA,NA
"Silver-eared Mesia",NA,NA,NA,NA
"Red-tailed Minla",NA,NA,NA,NA
"Rufous-backed Sibia",NA,NA,NA,NA
"Bugun Liocichla",NA,NA,NA,NA
"Red-faced Liocichla",NA,NA,NA,NA
"Large Gray Babbler",NA,NA,NA,NA
"Slender-billed Babbler",NA,NA,NA,NA
"Rufous Babbler",NA,NA,NA,NA
"Jungle Babbler",NA,NA,NA,NA
"Yellow-billed Babbler",NA,NA,NA,NA
"Common Babbler",NA,NA,NA,NA
"Striated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Lesser Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"White-crested Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-chinned Laughingthrush",NA,NA,NA,NA
"Moustached Laughingthrush",NA,NA,NA,NA
"Spotted Laughingthrush",NA,NA,NA,NA
"Wayanad Laughingthrush",NA,NA,NA,NA
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Yellow-throated Laughingthrush",NA,NA,NA,NA
"Rufous-necked Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-backed Laughingthrush",NA,NA,NA,NA
"White-browed Laughingthrush",NA,NA,NA,NA
"Greater Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Mount Victoria Babax",NA,NA,NA,NA
"White-throated Laughingthrush",NA,NA,NA,NA
"Gray-sided Laughingthrush",NA,NA,NA,NA
"Goldcrest",NA,NA,NA,NA
"Wallcreeper",NA,NA,NA,NA
"Indian Nuthatch",NA,NA,NA,NA
"Chestnut-bellied Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-vented Nuthatch",NA,NA,NA,NA
"Kashmir Nuthatch",NA,NA,NA,NA
"White-tailed Nuthatch",NA,NA,NA,NA
"White-cheeked Nuthatch",NA,NA,NA,NA
"Yunnan Nuthatch",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Beautiful Nuthatch",NA,NA,NA,NA
"Hodgson's Treecreeper",NA,NA,NA,NA
"Bar-tailed Treecreeper",NA,NA,NA,NA
